Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,DepartureFlight,ElderlyPopulation 
16771,,Jamaica,2020-02-03,0.0,0.0,73,13.3
16772,,Jamaica,2020-02-04,0.0,0.0,70,13.3
16773,,Jamaica,2020-02-05,0.0,0.0,63,13.3
16774,,Jamaica,2020-02-06,0.0,0.0,57,13.3
16775,,Jamaica,2020-02-07,0.0,0.0,68,13.3
16776,,Jamaica,2020-02-08,0.0,0.0,89,13.3
16777,,Jamaica,2020-02-09,0.0,0.0,75,13.3
16778,,Jamaica,2020-02-10,0.0,0.0,78,13.3
16779,,Jamaica,2020-02-11,0.0,0.0,72,13.3
16780,,Jamaica,2020-02-12,0.0,0.0,61,13.3
16781,,Jamaica,2020-02-13,0.0,0.0,64,13.3
16782,,Jamaica,2020-02-14,0.0,0.0,73,13.3
16783,,Jamaica,2020-02-15,0.0,0.0,90,13.3
16784,,Jamaica,2020-02-16,0.0,0.0,81,13.3
16785,,Jamaica,2020-02-17,0.0,0.0,85,13.3
16786,,Jamaica,2020-02-18,0.0,0.0,74,13.3
16787,,Jamaica,2020-02-19,0.0,0.0,67,13.3
16788,,Jamaica,2020-02-20,0.0,0.0,0,13.3
16789,,Jamaica,2020-02-21,0.0,0.0,67,13.3
16790,,Jamaica,2020-02-22,0.0,0.0,89,13.3
16791,,Jamaica,2020-02-23,0.0,0.0,82,13.3
16792,,Jamaica,2020-02-24,0.0,0.0,76,13.3
16793,,Jamaica,2020-02-25,0.0,0.0,84,13.3
16794,,Jamaica,2020-02-26,0.0,0.0,69,13.3
16795,,Jamaica,2020-02-27,0.0,0.0,71,13.3
16796,,Jamaica,2020-02-28,0.0,0.0,72,13.3
16797,,Jamaica,2020-02-29,0.0,0.0,82,13.3
16798,,Jamaica,2020-03-01,0.0,0.0,79,13.3
16799,,Jamaica,2020-03-02,0.0,0.0,78,13.3
16800,,Jamaica,2020-03-03,0.0,0.0,68,13.3
16801,,Jamaica,2020-03-04,0.0,0.0,68,13.3
16802,,Jamaica,2020-03-05,0.0,0.0,65,13.3
16803,,Jamaica,2020-03-06,0.0,0.0,65,13.3
16804,,Jamaica,2020-03-07,0.0,0.0,94,13.3
16805,,Jamaica,2020-03-08,0.0,0.0,91,13.3
16806,,Jamaica,2020-03-09,0.0,0.0,76,13.3
16807,,Jamaica,2020-03-10,0.0,0.0,84,13.3
16808,,Jamaica,2020-03-11,1.0,0.0,66,13.3
16809,,Jamaica,2020-03-12,2.0,0.0,75,13.3
16810,,Jamaica,2020-03-13,8.0,0.0,73,13.3
16811,,Jamaica,2020-03-14,8.0,0.0,96,13.3
16812,,Jamaica,2020-03-15,10.0,0.0,83,13.3
16813,,Jamaica,2020-03-16,10.0,0.0,72,13.3
16814,,Jamaica,2020-03-17,12.0,0.0,77,13.3
16815,,Jamaica,2020-03-18,13.0,0.0,70,13.3
16816,,Jamaica,2020-03-19,15.0,1.0,60,13.3
16817,,Jamaica,2020-03-20,16.0,1.0,63,13.3
16818,,Jamaica,2020-03-21,16.0,1.0,82,13.3
16819,,Jamaica,2020-03-22,19.0,1.0,54,13.3
16820,,Jamaica,2020-03-23,19.0,1.0,27,13.3
16821,,Jamaica,2020-03-24,21.0,1.0,22,13.3
16822,,Jamaica,2020-03-25,26.0,1.0,18,13.3
16823,,Jamaica,2020-03-26,26.0,1.0,9,13.3
16824,,Jamaica,2020-03-27,26.0,1.0,10,13.3
16825,,Jamaica,2020-03-28,30.0,1.0,6,13.3
16826,,Jamaica,2020-03-29,32.0,1.0,1,13.3
16827,,Jamaica,2020-03-30,36.0,1.0,8,13.3
16828,,Jamaica,2020-03-31,36.0,1.0,3,13.3
16829,,Jamaica,2020-04-01,44.0,3.0,5,13.3
16830,,Jamaica,2020-04-02,47.0,3.0,7,13.3
16831,,Jamaica,2020-04-03,47.0,3.0,4,13.3
16832,,Jamaica,2020-04-04,53.0,3.0,4,13.3
16833,,Jamaica,2020-04-05,58.0,3.0,1,13.3
16834,,Jamaica,2020-04-06,58.0,3.0,3,13.3
16835,,Jamaica,2020-04-07,63.0,3.0,3,13.3
16836,,Jamaica,2020-04-08,63.0,4.0,2,13.3
16837,,Jamaica,2020-04-09,63.0,4.0,5,13.3
16838,,Jamaica,2020-04-10,63.0,4.0,1,13.3
16839,,Jamaica,2020-04-11,65.0,4.0,0,13.3
16840,,Jamaica,2020-04-12,69.0,4.0,0,13.3
16841,,Jamaica,2020-04-13,73.0,4.0,1,13.3
16873,,Japan,2020-01-22,2.0,0.0,836,34.3
16874,,Japan,2020-01-23,2.0,0.0,828,34.3
16875,,Japan,2020-01-24,2.0,0.0,838,34.3
16876,,Japan,2020-01-25,2.0,0.0,825,34.3
16877,,Japan,2020-01-26,4.0,0.0,832,34.3
16878,,Japan,2020-01-27,4.0,0.0,799,34.3
16879,,Japan,2020-01-28,7.0,0.0,781,34.3
16880,,Japan,2020-01-29,7.0,0.0,826,34.3
16881,,Japan,2020-01-30,11.0,0.0,798,34.3
16882,,Japan,2020-01-31,15.0,0.0,0,34.3
16883,,Japan,2020-02-01,20.0,0.0,764,34.3
16884,,Japan,2020-02-02,20.0,0.0,770,34.3
16885,,Japan,2020-02-03,20.0,0.0,727,34.3
16886,,Japan,2020-02-04,22.0,0.0,709,34.3
16887,,Japan,2020-02-05,22.0,0.0,731,34.3
16888,,Japan,2020-02-06,22.0,0.0,713,34.3
16889,,Japan,2020-02-07,25.0,0.0,718,34.3
16890,,Japan,2020-02-08,25.0,0.0,710,34.3
16891,,Japan,2020-02-09,26.0,0.0,718,34.3
16892,,Japan,2020-02-10,26.0,0.0,661,34.3
16893,,Japan,2020-02-11,26.0,0.0,638,34.3
16894,,Japan,2020-02-12,28.0,0.0,647,34.3
16895,,Japan,2020-02-13,28.0,1.0,638,34.3
16896,,Japan,2020-02-14,29.0,1.0,650,34.3
16897,,Japan,2020-02-15,43.0,1.0,659,34.3
16898,,Japan,2020-02-16,59.0,1.0,669,34.3
16899,,Japan,2020-02-17,66.0,1.0,602,34.3
16900,,Japan,2020-02-18,74.0,1.0,602,34.3
16901,,Japan,2020-02-19,84.0,1.0,621,34.3
16902,,Japan,2020-02-20,94.0,1.0,0,34.3
16903,,Japan,2020-02-21,105.0,1.0,620,34.3
16904,,Japan,2020-02-22,122.0,1.0,617,34.3
16905,,Japan,2020-02-23,147.0,1.0,616,34.3
16906,,Japan,2020-02-24,159.0,1.0,582,34.3
16907,,Japan,2020-02-25,170.0,1.0,567,34.3
16908,,Japan,2020-02-26,189.0,2.0,585,34.3
16909,,Japan,2020-02-27,214.0,4.0,570,34.3
16910,,Japan,2020-02-28,228.0,4.0,581,34.3
16911,,Japan,2020-02-29,241.0,5.0,577,34.3
16912,,Japan,2020-03-01,256.0,6.0,551,34.3
16913,,Japan,2020-03-02,274.0,6.0,487,34.3
16914,,Japan,2020-03-03,293.0,6.0,479,34.3
16915,,Japan,2020-03-04,331.0,6.0,497,34.3
16916,,Japan,2020-03-05,360.0,6.0,480,34.3
16917,,Japan,2020-03-06,420.0,6.0,475,34.3
16918,,Japan,2020-03-07,461.0,6.0,473,34.3
16919,,Japan,2020-03-08,502.0,6.0,485,34.3
16920,,Japan,2020-03-09,511.0,10.0,339,34.3
16921,,Japan,2020-03-10,581.0,10.0,346,34.3
16922,,Japan,2020-03-11,639.0,15.0,351,34.3
16923,,Japan,2020-03-12,639.0,16.0,351,34.3
16924,,Japan,2020-03-13,701.0,19.0,344,34.3
16925,,Japan,2020-03-14,773.0,22.0,341,34.3
16926,,Japan,2020-03-15,839.0,22.0,336,34.3
16927,,Japan,2020-03-16,839.0,27.0,309,34.3
16928,,Japan,2020-03-17,878.0,29.0,301,34.3
16929,,Japan,2020-03-18,889.0,29.0,308,34.3
16930,,Japan,2020-03-19,924.0,29.0,304,34.3
16931,,Japan,2020-03-20,963.0,33.0,265,34.3
16932,,Japan,2020-03-21,1007.0,35.0,246,34.3
16933,,Japan,2020-03-22,1101.0,41.0,248,34.3
16934,,Japan,2020-03-23,1128.0,42.0,177,34.3
16935,,Japan,2020-03-24,1193.0,43.0,179,34.3
16936,,Japan,2020-03-25,1307.0,45.0,174,34.3
16937,,Japan,2020-03-26,1387.0,47.0,158,34.3
16938,,Japan,2020-03-27,1468.0,49.0,152,34.3
16939,,Japan,2020-03-28,1693.0,52.0,161,34.3
16940,,Japan,2020-03-29,1866.0,54.0,114,34.3
16941,,Japan,2020-03-30,1866.0,54.0,86,34.3
16942,,Japan,2020-03-31,1953.0,56.0,106,34.3
16943,,Japan,2020-04-01,2178.0,57.0,108,34.3
16944,,Japan,2020-04-02,2495.0,62.0,92,34.3
16945,,Japan,2020-04-03,2617.0,63.0,99,34.3
16946,,Japan,2020-04-04,3139.0,77.0,69,34.3
16947,,Japan,2020-04-05,3139.0,77.0,72,34.3
16948,,Japan,2020-04-06,3654.0,85.0,48,34.3
16949,,Japan,2020-04-07,3906.0,92.0,71,34.3
16950,,Japan,2020-04-08,4257.0,93.0,78,34.3
16951,,Japan,2020-04-09,4667.0,94.0,82,34.3
16952,,Japan,2020-04-10,5530.0,99.0,88,34.3
16953,,Japan,2020-04-11,6005.0,99.0,0,34.3
16954,,Japan,2020-04-12,6748.0,108.0,0,34.3
16955,,Japan,2020-04-13,7370.0,123.0,59,34.3
16987,,Jordan,2020-01-22,0.0,0.0,86,6.1
16988,,Jordan,2020-01-23,0.0,0.0,85,6.1
16989,,Jordan,2020-01-24,0.0,0.0,82,6.1
16990,,Jordan,2020-01-25,0.0,0.0,94,6.1
16991,,Jordan,2020-01-26,0.0,0.0,87,6.1
16992,,Jordan,2020-01-27,0.0,0.0,80,6.1
16993,,Jordan,2020-01-28,0.0,0.0,78,6.1
16994,,Jordan,2020-01-29,0.0,0.0,83,6.1
16995,,Jordan,2020-01-30,0.0,0.0,78,6.1
16996,,Jordan,2020-01-31,0.0,0.0,0,6.1
16997,,Jordan,2020-02-01,0.0,0.0,94,6.1
16998,,Jordan,2020-02-02,0.0,0.0,93,6.1
16999,,Jordan,2020-02-03,0.0,0.0,82,6.1
17000,,Jordan,2020-02-04,0.0,0.0,84,6.1
17001,,Jordan,2020-02-05,0.0,0.0,81,6.1
17002,,Jordan,2020-02-06,0.0,0.0,82,6.1
17003,,Jordan,2020-02-07,0.0,0.0,83,6.1
17004,,Jordan,2020-02-08,0.0,0.0,92,6.1
17005,,Jordan,2020-02-09,0.0,0.0,89,6.1
17006,,Jordan,2020-02-10,0.0,0.0,81,6.1
17007,,Jordan,2020-02-11,0.0,0.0,84,6.1
17008,,Jordan,2020-02-12,0.0,0.0,80,6.1
17009,,Jordan,2020-02-13,0.0,0.0,80,6.1
17010,,Jordan,2020-02-14,0.0,0.0,88,6.1
17011,,Jordan,2020-02-15,0.0,0.0,91,6.1
17012,,Jordan,2020-02-16,0.0,0.0,89,6.1
17013,,Jordan,2020-02-17,0.0,0.0,84,6.1
17014,,Jordan,2020-02-18,0.0,0.0,86,6.1
17015,,Jordan,2020-02-19,0.0,0.0,84,6.1
17016,,Jordan,2020-02-20,0.0,0.0,0,6.1
17017,,Jordan,2020-02-21,0.0,0.0,87,6.1
17018,,Jordan,2020-02-22,0.0,0.0,95,6.1
17019,,Jordan,2020-02-23,0.0,0.0,88,6.1
17020,,Jordan,2020-02-24,0.0,0.0,81,6.1
17021,,Jordan,2020-02-25,0.0,0.0,84,6.1
17022,,Jordan,2020-02-26,0.0,0.0,82,6.1
17023,,Jordan,2020-02-27,0.0,0.0,85,6.1
17024,,Jordan,2020-02-28,0.0,0.0,83,6.1
17025,,Jordan,2020-02-29,0.0,0.0,95,6.1
17026,,Jordan,2020-03-01,0.0,0.0,83,6.1
17027,,Jordan,2020-03-02,0.0,0.0,81,6.1
17028,,Jordan,2020-03-03,1.0,0.0,79,6.1
17029,,Jordan,2020-03-04,1.0,0.0,79,6.1
17030,,Jordan,2020-03-05,1.0,0.0,84,6.1
17031,,Jordan,2020-03-06,1.0,0.0,85,6.1
17032,,Jordan,2020-03-07,1.0,0.0,90,6.1
17033,,Jordan,2020-03-08,1.0,0.0,83,6.1
17034,,Jordan,2020-03-09,1.0,0.0,73,6.1
17035,,Jordan,2020-03-10,1.0,0.0,71,6.1
17036,,Jordan,2020-03-11,1.0,0.0,68,6.1
17037,,Jordan,2020-03-12,1.0,0.0,69,6.1
17038,,Jordan,2020-03-13,1.0,0.0,70,6.1
17039,,Jordan,2020-03-14,1.0,0.0,67,6.1
17040,,Jordan,2020-03-15,8.0,0.0,57,6.1
17041,,Jordan,2020-03-16,17.0,0.0,42,6.1
17042,,Jordan,2020-03-17,34.0,0.0,3,6.1
17043,,Jordan,2020-03-18,52.0,0.0,0,6.1
17044,,Jordan,2020-03-19,69.0,0.0,1,6.1
17045,,Jordan,2020-03-20,85.0,0.0,2,6.1
17046,,Jordan,2020-03-21,85.0,0.0,0,6.1
17047,,Jordan,2020-03-22,112.0,0.0,1,6.1
17048,,Jordan,2020-03-23,127.0,0.0,2,6.1
17049,,Jordan,2020-03-24,154.0,0.0,2,6.1
17050,,Jordan,2020-03-25,172.0,0.0,0,6.1
17051,,Jordan,2020-03-26,212.0,0.0,2,6.1
17052,,Jordan,2020-03-27,235.0,1.0,3,6.1
17053,,Jordan,2020-03-28,246.0,1.0,1,6.1
17054,,Jordan,2020-03-29,259.0,3.0,1,6.1
17055,,Jordan,2020-03-30,268.0,5.0,4,6.1
17056,,Jordan,2020-03-31,274.0,5.0,2,6.1
17057,,Jordan,2020-04-01,278.0,5.0,1,6.1
17058,,Jordan,2020-04-02,299.0,5.0,1,6.1
17059,,Jordan,2020-04-03,310.0,5.0,0,6.1
17060,,Jordan,2020-04-04,323.0,5.0,0,6.1
17061,,Jordan,2020-04-05,345.0,5.0,2,6.1
17062,,Jordan,2020-04-06,349.0,6.0,2,6.1
17063,,Jordan,2020-04-07,353.0,6.0,3,6.1
17064,,Jordan,2020-04-08,358.0,6.0,2,6.1
17065,,Jordan,2020-04-09,372.0,7.0,0,6.1
17066,,Jordan,2020-04-10,372.0,7.0,0,6.1
17067,,Jordan,2020-04-11,381.0,7.0,0,6.1
17068,,Jordan,2020-04-12,389.0,7.0,0,6.1
17069,,Jordan,2020-04-13,391.0,7.0,3,6.1
17101,,Kazakhstan,2020-01-22,0.0,0.0,40,12.2
17102,,Kazakhstan,2020-01-23,0.0,0.0,41,12.2
17103,,Kazakhstan,2020-01-24,0.0,0.0,43,12.2
17104,,Kazakhstan,2020-01-25,0.0,0.0,46,12.2
17105,,Kazakhstan,2020-01-26,0.0,0.0,48,12.2
17106,,Kazakhstan,2020-01-27,0.0,0.0,35,12.2
17107,,Kazakhstan,2020-01-28,0.0,0.0,46,12.2
17108,,Kazakhstan,2020-01-29,0.0,0.0,39,12.2
17109,,Kazakhstan,2020-01-30,0.0,0.0,44,12.2
17110,,Kazakhstan,2020-01-31,0.0,0.0,0,12.2
17111,,Kazakhstan,2020-02-01,0.0,0.0,46,12.2
17112,,Kazakhstan,2020-02-02,0.0,0.0,53,12.2
17113,,Kazakhstan,2020-02-03,0.0,0.0,40,12.2
17114,,Kazakhstan,2020-02-04,0.0,0.0,44,12.2
17115,,Kazakhstan,2020-02-05,0.0,0.0,37,12.2
17116,,Kazakhstan,2020-02-06,0.0,0.0,40,12.2
17117,,Kazakhstan,2020-02-07,0.0,0.0,42,12.2
17118,,Kazakhstan,2020-02-08,0.0,0.0,45,12.2
17119,,Kazakhstan,2020-02-09,0.0,0.0,43,12.2
17120,,Kazakhstan,2020-02-10,0.0,0.0,38,12.2
17121,,Kazakhstan,2020-02-11,0.0,0.0,42,12.2
17122,,Kazakhstan,2020-02-12,0.0,0.0,39,12.2
17123,,Kazakhstan,2020-02-13,0.0,0.0,43,12.2
17124,,Kazakhstan,2020-02-14,0.0,0.0,39,12.2
17125,,Kazakhstan,2020-02-15,0.0,0.0,44,12.2
17126,,Kazakhstan,2020-02-16,0.0,0.0,45,12.2
17127,,Kazakhstan,2020-02-17,0.0,0.0,40,12.2
17128,,Kazakhstan,2020-02-18,0.0,0.0,42,12.2
17129,,Kazakhstan,2020-02-19,0.0,0.0,35,12.2
17130,,Kazakhstan,2020-02-20,0.0,0.0,0,12.2
17131,,Kazakhstan,2020-02-21,0.0,0.0,38,12.2
17132,,Kazakhstan,2020-02-22,0.0,0.0,47,12.2
17133,,Kazakhstan,2020-02-23,0.0,0.0,45,12.2
17134,,Kazakhstan,2020-02-24,0.0,0.0,38,12.2
17135,,Kazakhstan,2020-02-25,0.0,0.0,45,12.2
17136,,Kazakhstan,2020-02-26,0.0,0.0,38,12.2
17137,,Kazakhstan,2020-02-27,0.0,0.0,39,12.2
17138,,Kazakhstan,2020-02-28,0.0,0.0,39,12.2
17139,,Kazakhstan,2020-02-29,0.0,0.0,45,12.2
17140,,Kazakhstan,2020-03-01,0.0,0.0,45,12.2
17141,,Kazakhstan,2020-03-02,0.0,0.0,42,12.2
17142,,Kazakhstan,2020-03-03,0.0,0.0,43,12.2
17143,,Kazakhstan,2020-03-04,0.0,0.0,40,12.2
17144,,Kazakhstan,2020-03-05,0.0,0.0,42,12.2
17145,,Kazakhstan,2020-03-06,0.0,0.0,44,12.2
17146,,Kazakhstan,2020-03-07,0.0,0.0,39,12.2
17147,,Kazakhstan,2020-03-08,0.0,0.0,47,12.2
17148,,Kazakhstan,2020-03-09,0.0,0.0,39,12.2
17149,,Kazakhstan,2020-03-10,0.0,0.0,41,12.2
17150,,Kazakhstan,2020-03-11,0.0,0.0,33,12.2
17151,,Kazakhstan,2020-03-12,0.0,0.0,38,12.2
17152,,Kazakhstan,2020-03-13,4.0,0.0,38,12.2
17153,,Kazakhstan,2020-03-14,6.0,0.0,42,12.2
17154,,Kazakhstan,2020-03-15,9.0,0.0,46,12.2
17155,,Kazakhstan,2020-03-16,10.0,0.0,23,12.2
17156,,Kazakhstan,2020-03-17,33.0,0.0,21,12.2
17157,,Kazakhstan,2020-03-18,35.0,0.0,17,12.2
17158,,Kazakhstan,2020-03-19,44.0,0.0,19,12.2
17159,,Kazakhstan,2020-03-20,49.0,3.0,17,12.2
17160,,Kazakhstan,2020-03-21,53.0,0.0,17,12.2
17161,,Kazakhstan,2020-03-22,60.0,0.0,15,12.2
17162,,Kazakhstan,2020-03-23,62.0,0.0,6,12.2
17163,,Kazakhstan,2020-03-24,72.0,0.0,8,12.2
17164,,Kazakhstan,2020-03-25,81.0,0.0,1,12.2
17165,,Kazakhstan,2020-03-26,111.0,1.0,7,12.2
17166,,Kazakhstan,2020-03-27,150.0,1.0,5,12.2
17167,,Kazakhstan,2020-03-28,228.0,1.0,4,12.2
17168,,Kazakhstan,2020-03-29,284.0,1.0,6,12.2
17169,,Kazakhstan,2020-03-30,302.0,1.0,1,12.2
17170,,Kazakhstan,2020-03-31,343.0,2.0,0,12.2
17171,,Kazakhstan,2020-04-01,380.0,3.0,0,12.2
17172,,Kazakhstan,2020-04-02,435.0,3.0,3,12.2
17173,,Kazakhstan,2020-04-03,464.0,6.0,1,12.2
17174,,Kazakhstan,2020-04-04,531.0,5.0,1,12.2
17175,,Kazakhstan,2020-04-05,584.0,6.0,0,12.2
17176,,Kazakhstan,2020-04-06,662.0,6.0,1,12.2
17177,,Kazakhstan,2020-04-07,697.0,6.0,2,12.2
17178,,Kazakhstan,2020-04-08,727.0,7.0,1,12.2
17179,,Kazakhstan,2020-04-09,781.0,8.0,3,12.2
17180,,Kazakhstan,2020-04-10,812.0,10.0,0,12.2
17181,,Kazakhstan,2020-04-11,865.0,10.0,0,12.2
17182,,Kazakhstan,2020-04-12,951.0,10.0,0,12.2
17183,,Kazakhstan,2020-04-13,1091.0,12.0,2,12.2
17215,,Kenya,2020-01-22,0.0,0.0,51,4.2
17216,,Kenya,2020-01-23,0.0,0.0,51,4.2
17217,,Kenya,2020-01-24,0.0,0.0,56,4.2
17218,,Kenya,2020-01-25,0.0,0.0,50,4.2
17219,,Kenya,2020-01-26,0.0,0.0,52,4.2
17220,,Kenya,2020-01-27,0.0,0.0,54,4.2
17221,,Kenya,2020-01-28,0.0,0.0,52,4.2
17222,,Kenya,2020-01-29,0.0,0.0,49,4.2
17223,,Kenya,2020-01-30,0.0,0.0,50,4.2
17224,,Kenya,2020-01-31,0.0,0.0,0,4.2
17225,,Kenya,2020-02-01,0.0,0.0,51,4.2
17226,,Kenya,2020-02-02,0.0,0.0,45,4.2
17227,,Kenya,2020-02-03,0.0,0.0,56,4.2
17228,,Kenya,2020-02-04,0.0,0.0,49,4.2
17229,,Kenya,2020-02-05,0.0,0.0,48,4.2
17230,,Kenya,2020-02-06,0.0,0.0,51,4.2
17231,,Kenya,2020-02-07,0.0,0.0,56,4.2
17232,,Kenya,2020-02-08,0.0,0.0,52,4.2
17233,,Kenya,2020-02-09,0.0,0.0,51,4.2
17234,,Kenya,2020-02-10,0.0,0.0,55,4.2
17235,,Kenya,2020-02-11,0.0,0.0,51,4.2
17236,,Kenya,2020-02-12,0.0,0.0,42,4.2
17237,,Kenya,2020-02-13,0.0,0.0,49,4.2
17238,,Kenya,2020-02-14,0.0,0.0,56,4.2
17239,,Kenya,2020-02-15,0.0,0.0,54,4.2
17240,,Kenya,2020-02-16,0.0,0.0,53,4.2
17241,,Kenya,2020-02-17,0.0,0.0,57,4.2
17242,,Kenya,2020-02-18,0.0,0.0,50,4.2
17243,,Kenya,2020-02-19,0.0,0.0,45,4.2
17244,,Kenya,2020-02-20,0.0,0.0,0,4.2
17245,,Kenya,2020-02-21,0.0,0.0,54,4.2
17246,,Kenya,2020-02-22,0.0,0.0,54,4.2
17247,,Kenya,2020-02-23,0.0,0.0,50,4.2
17248,,Kenya,2020-02-24,0.0,0.0,57,4.2
17249,,Kenya,2020-02-25,0.0,0.0,50,4.2
17250,,Kenya,2020-02-26,0.0,0.0,47,4.2
17251,,Kenya,2020-02-27,0.0,0.0,45,4.2
17252,,Kenya,2020-02-28,0.0,0.0,53,4.2
17253,,Kenya,2020-02-29,0.0,0.0,55,4.2
17254,,Kenya,2020-03-01,0.0,0.0,54,4.2
17255,,Kenya,2020-03-02,0.0,0.0,55,4.2
17256,,Kenya,2020-03-03,0.0,0.0,57,4.2
17257,,Kenya,2020-03-04,0.0,0.0,45,4.2
17258,,Kenya,2020-03-05,0.0,0.0,51,4.2
17259,,Kenya,2020-03-06,0.0,0.0,55,4.2
17260,,Kenya,2020-03-07,0.0,0.0,51,4.2
17261,,Kenya,2020-03-08,0.0,0.0,49,4.2
17262,,Kenya,2020-03-09,0.0,0.0,54,4.2
17263,,Kenya,2020-03-10,0.0,0.0,54,4.2
17264,,Kenya,2020-03-11,0.0,0.0,44,4.2
17265,,Kenya,2020-03-12,0.0,0.0,44,4.2
17266,,Kenya,2020-03-13,1.0,0.0,48,4.2
17267,,Kenya,2020-03-14,1.0,0.0,51,4.2
17268,,Kenya,2020-03-15,3.0,0.0,51,4.2
17269,,Kenya,2020-03-16,3.0,0.0,47,4.2
17270,,Kenya,2020-03-17,3.0,0.0,39,4.2
17271,,Kenya,2020-03-18,3.0,0.0,36,4.2
17272,,Kenya,2020-03-19,7.0,0.0,31,4.2
17273,,Kenya,2020-03-20,7.0,0.0,37,4.2
17274,,Kenya,2020-03-21,7.0,0.0,24,4.2
17275,,Kenya,2020-03-22,15.0,0.0,24,4.2
17276,,Kenya,2020-03-23,16.0,0.0,25,4.2
17277,,Kenya,2020-03-24,25.0,0.0,16,4.2
17278,,Kenya,2020-03-25,28.0,0.0,10,4.2
17279,,Kenya,2020-03-26,31.0,1.0,6,4.2
17280,,Kenya,2020-03-27,31.0,1.0,5,4.2
17281,,Kenya,2020-03-28,38.0,1.0,2,4.2
17282,,Kenya,2020-03-29,42.0,1.0,2,4.2
17283,,Kenya,2020-03-30,50.0,1.0,4,4.2
17284,,Kenya,2020-03-31,59.0,1.0,4,4.2
17285,,Kenya,2020-04-01,81.0,1.0,3,4.2
17286,,Kenya,2020-04-02,110.0,3.0,1,4.2
17287,,Kenya,2020-04-03,122.0,4.0,1,4.2
17288,,Kenya,2020-04-04,126.0,4.0,2,4.2
17289,,Kenya,2020-04-05,142.0,4.0,0,4.2
17290,,Kenya,2020-04-06,158.0,6.0,3,4.2
17291,,Kenya,2020-04-07,172.0,6.0,4,4.2
17292,,Kenya,2020-04-08,179.0,6.0,2,4.2
17293,,Kenya,2020-04-09,184.0,7.0,2,4.2
17294,,Kenya,2020-04-10,189.0,7.0,4,4.2
17295,,Kenya,2020-04-11,191.0,7.0,0,4.2
17296,,Kenya,2020-04-12,197.0,8.0,0,4.2
17297,,Kenya,2020-04-13,208.0,9.0,3,4.2
17329,,Korea. South,2020-01-22,1.0,0.0,741,23.2
17330,,Korea. South,2020-01-23,1.0,0.0,731,23.2
17331,,Korea. South,2020-01-24,2.0,0.0,725,23.2
17332,,Korea. South,2020-01-25,2.0,0.0,718,23.2
17333,,Korea. South,2020-01-26,3.0,0.0,739,23.2
17334,,Korea. South,2020-01-27,4.0,0.0,694,23.2
17335,,Korea. South,2020-01-28,4.0,0.0,688,23.2
17336,,Korea. South,2020-01-29,4.0,0.0,710,23.2
17337,,Korea. South,2020-01-30,4.0,0.0,708,23.2
17338,,Korea. South,2020-01-31,11.0,0.0,0,23.2
17339,,Korea. South,2020-02-01,12.0,0.0,675,23.2
17340,,Korea. South,2020-02-02,15.0,0.0,681,23.2
17341,,Korea. South,2020-02-03,15.0,0.0,631,23.2
17342,,Korea. South,2020-02-04,16.0,0.0,626,23.2
17343,,Korea. South,2020-02-05,19.0,0.0,638,23.2
17344,,Korea. South,2020-02-06,23.0,0.0,620,23.2
17345,,Korea. South,2020-02-07,24.0,0.0,609,23.2
17346,,Korea. South,2020-02-08,24.0,0.0,609,23.2
17347,,Korea. South,2020-02-09,25.0,0.0,623,23.2
17348,,Korea. South,2020-02-10,27.0,0.0,574,23.2
17349,,Korea. South,2020-02-11,28.0,0.0,553,23.2
17350,,Korea. South,2020-02-12,28.0,0.0,567,23.2
17351,,Korea. South,2020-02-13,28.0,0.0,560,23.2
17352,,Korea. South,2020-02-14,28.0,0.0,547,23.2
17353,,Korea. South,2020-02-15,28.0,0.0,547,23.2
17354,,Korea. South,2020-02-16,29.0,0.0,556,23.2
17355,,Korea. South,2020-02-17,30.0,0.0,498,23.2
17356,,Korea. South,2020-02-18,31.0,0.0,484,23.2
17357,,Korea. South,2020-02-19,31.0,0.0,496,23.2
17358,,Korea. South,2020-02-20,104.0,1.0,0,23.2
17359,,Korea. South,2020-02-21,204.0,2.0,491,23.2
17360,,Korea. South,2020-02-22,433.0,2.0,490,23.2
17361,,Korea. South,2020-02-23,602.0,6.0,499,23.2
17362,,Korea. South,2020-02-24,833.0,8.0,451,23.2
17363,,Korea. South,2020-02-25,977.0,10.0,434,23.2
17364,,Korea. South,2020-02-26,1261.0,12.0,425,23.2
17365,,Korea. South,2020-02-27,1766.0,13.0,411,23.2
17366,,Korea. South,2020-02-28,2337.0,13.0,412,23.2
17367,,Korea. South,2020-02-29,3150.0,16.0,401,23.2
17368,,Korea. South,2020-03-01,3736.0,17.0,366,23.2
17369,,Korea. South,2020-03-02,4335.0,28.0,302,23.2
17370,,Korea. South,2020-03-03,5186.0,28.0,275,23.2
17371,,Korea. South,2020-03-04,5621.0,35.0,283,23.2
17372,,Korea. South,2020-03-05,6088.0,35.0,251,23.2
17373,,Korea. South,2020-03-06,6593.0,42.0,237,23.2
17374,,Korea. South,2020-03-07,7041.0,44.0,221,23.2
17375,,Korea. South,2020-03-08,7314.0,50.0,228,23.2
17376,,Korea. South,2020-03-09,7478.0,53.0,127,23.2
17377,,Korea. South,2020-03-10,7513.0,54.0,125,23.2
17378,,Korea. South,2020-03-11,7755.0,60.0,120,23.2
17379,,Korea. South,2020-03-12,7869.0,66.0,122,23.2
