Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,DepartureFlight
18533,,Lithuania,2020-03-26,299.0,4.0,0
18534,,Lithuania,2020-03-27,358.0,5.0,1
18535,,Lithuania,2020-03-28,394.0,7.0,1
18536,,Lithuania,2020-03-29,460.0,7.0,1
18537,,Lithuania,2020-03-30,491.0,7.0,0
18538,,Lithuania,2020-03-31,537.0,8.0,1
18539,,Lithuania,2020-04-01,581.0,8.0,1
18540,,Lithuania,2020-04-02,649.0,9.0,1
18541,,Lithuania,2020-04-03,696.0,9.0,1
18542,,Lithuania,2020-04-04,771.0,11.0,1
18543,,Lithuania,2020-04-05,811.0,13.0,0
18544,,Lithuania,2020-04-06,843.0,15.0,0
18545,,Lithuania,2020-04-07,880.0,15.0,0
18546,,Lithuania,2020-04-08,912.0,15.0,0
18547,,Lithuania,2020-04-09,955.0,16.0,0
18548,,Lithuania,2020-04-10,999.0,22.0,0
18549,,Lithuania,2020-04-11,1026.0,23.0,0
18550,,Lithuania,2020-04-12,1053.0,23.0,0
18551,,Lithuania,2020-04-13,1062.0,24.0,0
18583,,Luxembourg,2020-01-22,0.0,0.0,90
18584,,Luxembourg,2020-01-23,0.0,0.0,90
18585,,Luxembourg,2020-01-24,0.0,0.0,101
18586,,Luxembourg,2020-01-25,0.0,0.0,61
18587,,Luxembourg,2020-01-26,0.0,0.0,74
18588,,Luxembourg,2020-01-27,0.0,0.0,92
18589,,Luxembourg,2020-01-28,0.0,0.0,74
18590,,Luxembourg,2020-01-29,0.0,0.0,82
18591,,Luxembourg,2020-01-30,0.0,0.0,87
18592,,Luxembourg,2020-01-31,0.0,0.0,0
18593,,Luxembourg,2020-02-01,0.0,0.0,61
18594,,Luxembourg,2020-02-02,0.0,0.0,70
18595,,Luxembourg,2020-02-03,0.0,0.0,93
18596,,Luxembourg,2020-02-04,0.0,0.0,73
18597,,Luxembourg,2020-02-05,0.0,0.0,89
18598,,Luxembourg,2020-02-06,0.0,0.0,81
18599,,Luxembourg,2020-02-07,0.0,0.0,95
18600,,Luxembourg,2020-02-08,0.0,0.0,62
18601,,Luxembourg,2020-02-09,0.0,0.0,63
18602,,Luxembourg,2020-02-10,0.0,0.0,72
18603,,Luxembourg,2020-02-11,0.0,0.0,73
18604,,Luxembourg,2020-02-12,0.0,0.0,94
18605,,Luxembourg,2020-02-13,0.0,0.0,94
18606,,Luxembourg,2020-02-14,0.0,0.0,102
18607,,Luxembourg,2020-02-15,0.0,0.0,64
18608,,Luxembourg,2020-02-16,0.0,0.0,79
18609,,Luxembourg,2020-02-17,0.0,0.0,101
18610,,Luxembourg,2020-02-18,0.0,0.0,77
18611,,Luxembourg,2020-02-19,0.0,0.0,93
18612,,Luxembourg,2020-02-20,0.0,0.0,0
18613,,Luxembourg,2020-02-21,0.0,0.0,103
18614,,Luxembourg,2020-02-22,0.0,0.0,65
18615,,Luxembourg,2020-02-23,0.0,0.0,77
18616,,Luxembourg,2020-02-24,0.0,0.0,100
18617,,Luxembourg,2020-02-25,0.0,0.0,76
18618,,Luxembourg,2020-02-26,0.0,0.0,96
18619,,Luxembourg,2020-02-27,0.0,0.0,72
18620,,Luxembourg,2020-02-28,0.0,0.0,100
18621,,Luxembourg,2020-02-29,1.0,0.0,65
18622,,Luxembourg,2020-03-01,1.0,0.0,83
18623,,Luxembourg,2020-03-02,1.0,0.0,94
18624,,Luxembourg,2020-03-03,1.0,0.0,79
18625,,Luxembourg,2020-03-04,1.0,0.0,90
18626,,Luxembourg,2020-03-05,1.0,0.0,89
18627,,Luxembourg,2020-03-06,2.0,0.0,102
18628,,Luxembourg,2020-03-07,2.0,0.0,60
18629,,Luxembourg,2020-03-08,3.0,0.0,74
18630,,Luxembourg,2020-03-09,3.0,0.0,85
18631,,Luxembourg,2020-03-10,5.0,0.0,63
18632,,Luxembourg,2020-03-11,7.0,0.0,74
18633,,Luxembourg,2020-03-12,19.0,0.0,72
18634,,Luxembourg,2020-03-13,34.0,0.0,87
18635,,Luxembourg,2020-03-14,51.0,1.0,52
18636,,Luxembourg,2020-03-15,59.0,1.0,61
18637,,Luxembourg,2020-03-16,77.0,1.0,63
18638,,Luxembourg,2020-03-17,140.0,1.0,49
18639,,Luxembourg,2020-03-18,203.0,2.0,48
18640,,Luxembourg,2020-03-19,335.0,4.0,34
18641,,Luxembourg,2020-03-20,484.0,4.0,43
18642,,Luxembourg,2020-03-21,670.0,8.0,29
18643,,Luxembourg,2020-03-22,798.0,8.0,26
18644,,Luxembourg,2020-03-23,875.0,8.0,17
18645,,Luxembourg,2020-03-24,1099.0,8.0,11
18646,,Luxembourg,2020-03-25,1333.0,8.0,9
18647,,Luxembourg,2020-03-26,1453.0,9.0,6
18648,,Luxembourg,2020-03-27,1605.0,15.0,9
18649,,Luxembourg,2020-03-28,1831.0,18.0,4
18650,,Luxembourg,2020-03-29,1950.0,21.0,3
18651,,Luxembourg,2020-03-30,1988.0,22.0,4
18652,,Luxembourg,2020-03-31,2178.0,23.0,3
18653,,Luxembourg,2020-04-01,2319.0,29.0,9
18654,,Luxembourg,2020-04-02,2487.0,30.0,11
18655,,Luxembourg,2020-04-03,2612.0,31.0,8
18656,,Luxembourg,2020-04-04,2729.0,31.0,9
18657,,Luxembourg,2020-04-05,2804.0,36.0,8
18658,,Luxembourg,2020-04-06,2843.0,41.0,10
18659,,Luxembourg,2020-04-07,2970.0,44.0,5
18660,,Luxembourg,2020-04-08,3034.0,46.0,11
18661,,Luxembourg,2020-04-09,3115.0,52.0,15
18662,,Luxembourg,2020-04-10,3223.0,54.0,11
18663,,Luxembourg,2020-04-11,3270.0,62.0,0
18664,,Luxembourg,2020-04-12,3281.0,66.0,0
18665,,Luxembourg,2020-04-13,3292.0,69.0,6
18697,,MS Zaandam,2020-01-22,0.0,0.0,0
18698,,MS Zaandam,2020-01-23,0.0,0.0,0
18699,,MS Zaandam,2020-01-24,0.0,0.0,0
18700,,MS Zaandam,2020-01-25,0.0,0.0,0
18701,,MS Zaandam,2020-01-26,0.0,0.0,0
18702,,MS Zaandam,2020-01-27,0.0,0.0,0
18703,,MS Zaandam,2020-01-28,0.0,0.0,0
18704,,MS Zaandam,2020-01-29,0.0,0.0,0
18705,,MS Zaandam,2020-01-30,0.0,0.0,0
18706,,MS Zaandam,2020-01-31,0.0,0.0,0
18707,,MS Zaandam,2020-02-01,0.0,0.0,0
18708,,MS Zaandam,2020-02-02,0.0,0.0,0
18709,,MS Zaandam,2020-02-03,0.0,0.0,0
18710,,MS Zaandam,2020-02-04,0.0,0.0,0
18711,,MS Zaandam,2020-02-05,0.0,0.0,0
18712,,MS Zaandam,2020-02-06,0.0,0.0,0
18713,,MS Zaandam,2020-02-07,0.0,0.0,0
18714,,MS Zaandam,2020-02-08,0.0,0.0,0
18715,,MS Zaandam,2020-02-09,0.0,0.0,0
18716,,MS Zaandam,2020-02-10,0.0,0.0,0
18717,,MS Zaandam,2020-02-11,0.0,0.0,0
18718,,MS Zaandam,2020-02-12,0.0,0.0,0
18719,,MS Zaandam,2020-02-13,0.0,0.0,0
18720,,MS Zaandam,2020-02-14,0.0,0.0,0
18721,,MS Zaandam,2020-02-15,0.0,0.0,0
18722,,MS Zaandam,2020-02-16,0.0,0.0,0
18723,,MS Zaandam,2020-02-17,0.0,0.0,0
18724,,MS Zaandam,2020-02-18,0.0,0.0,0
18725,,MS Zaandam,2020-02-19,0.0,0.0,0
18726,,MS Zaandam,2020-02-20,0.0,0.0,0
18727,,MS Zaandam,2020-02-21,0.0,0.0,0
18728,,MS Zaandam,2020-02-22,0.0,0.0,0
18729,,MS Zaandam,2020-02-23,0.0,0.0,0
18730,,MS Zaandam,2020-02-24,0.0,0.0,0
18731,,MS Zaandam,2020-02-25,0.0,0.0,0
18732,,MS Zaandam,2020-02-26,0.0,0.0,0
18733,,MS Zaandam,2020-02-27,0.0,0.0,0
18734,,MS Zaandam,2020-02-28,0.0,0.0,0
18735,,MS Zaandam,2020-02-29,0.0,0.0,0
18736,,MS Zaandam,2020-03-01,0.0,0.0,0
18737,,MS Zaandam,2020-03-02,0.0,0.0,0
18738,,MS Zaandam,2020-03-03,0.0,0.0,0
18739,,MS Zaandam,2020-03-04,0.0,0.0,0
18740,,MS Zaandam,2020-03-05,0.0,0.0,0
18741,,MS Zaandam,2020-03-06,0.0,0.0,0
18742,,MS Zaandam,2020-03-07,0.0,0.0,0
18743,,MS Zaandam,2020-03-08,0.0,0.0,0
18744,,MS Zaandam,2020-03-09,0.0,0.0,0
18745,,MS Zaandam,2020-03-10,0.0,0.0,0
18746,,MS Zaandam,2020-03-11,0.0,0.0,0
18747,,MS Zaandam,2020-03-12,0.0,0.0,0
18748,,MS Zaandam,2020-03-13,0.0,0.0,0
18749,,MS Zaandam,2020-03-14,0.0,0.0,0
18750,,MS Zaandam,2020-03-15,0.0,0.0,0
18751,,MS Zaandam,2020-03-16,0.0,0.0,0
18752,,MS Zaandam,2020-03-17,0.0,0.0,0
18753,,MS Zaandam,2020-03-18,0.0,0.0,0
18754,,MS Zaandam,2020-03-19,0.0,0.0,0
18755,,MS Zaandam,2020-03-20,0.0,0.0,0
18756,,MS Zaandam,2020-03-21,0.0,0.0,0
18757,,MS Zaandam,2020-03-22,0.0,0.0,0
18758,,MS Zaandam,2020-03-23,0.0,0.0,0
18759,,MS Zaandam,2020-03-24,0.0,0.0,0
18760,,MS Zaandam,2020-03-25,0.0,0.0,0
18761,,MS Zaandam,2020-03-26,0.0,0.0,0
18762,,MS Zaandam,2020-03-27,0.0,0.0,0
18763,,MS Zaandam,2020-03-28,2.0,0.0,0
18764,,MS Zaandam,2020-03-29,2.0,0.0,0
18765,,MS Zaandam,2020-03-30,2.0,0.0,0
18766,,MS Zaandam,2020-03-31,2.0,0.0,0
18767,,MS Zaandam,2020-04-01,9.0,2.0,0
18768,,MS Zaandam,2020-04-02,9.0,2.0,0
18769,,MS Zaandam,2020-04-03,9.0,2.0,0
18770,,MS Zaandam,2020-04-04,9.0,2.0,0
18771,,MS Zaandam,2020-04-05,9.0,2.0,0
18772,,MS Zaandam,2020-04-06,9.0,2.0,0
18773,,MS Zaandam,2020-04-07,9.0,2.0,0
18774,,MS Zaandam,2020-04-08,9.0,2.0,0
18775,,MS Zaandam,2020-04-09,9.0,2.0,0
18776,,MS Zaandam,2020-04-10,9.0,2.0,0
18777,,MS Zaandam,2020-04-11,9.0,2.0,0
18778,,MS Zaandam,2020-04-12,9.0,2.0,0
18779,,MS Zaandam,2020-04-13,9.0,2.0,0
18811,,Madagascar,2020-01-22,0.0,0.0,5
18812,,Madagascar,2020-01-23,0.0,0.0,8
18813,,Madagascar,2020-01-24,0.0,0.0,5
18814,,Madagascar,2020-01-25,0.0,0.0,8
18815,,Madagascar,2020-01-26,0.0,0.0,6
18816,,Madagascar,2020-01-27,0.0,0.0,8
18817,,Madagascar,2020-01-28,0.0,0.0,9
18818,,Madagascar,2020-01-29,0.0,0.0,6
18819,,Madagascar,2020-01-30,0.0,0.0,9
18820,,Madagascar,2020-01-31,0.0,0.0,0
18821,,Madagascar,2020-02-01,0.0,0.0,6
18822,,Madagascar,2020-02-02,0.0,0.0,5
18823,,Madagascar,2020-02-03,0.0,0.0,9
18824,,Madagascar,2020-02-04,0.0,0.0,8
18825,,Madagascar,2020-02-05,0.0,0.0,5
18826,,Madagascar,2020-02-06,0.0,0.0,9
18827,,Madagascar,2020-02-07,0.0,0.0,4
18828,,Madagascar,2020-02-08,0.0,0.0,9
18829,,Madagascar,2020-02-09,0.0,0.0,6
18830,,Madagascar,2020-02-10,0.0,0.0,7
18831,,Madagascar,2020-02-11,0.0,0.0,7
18832,,Madagascar,2020-02-12,0.0,0.0,5
18833,,Madagascar,2020-02-13,0.0,0.0,9
18834,,Madagascar,2020-02-14,0.0,0.0,3
18835,,Madagascar,2020-02-15,0.0,0.0,7
18836,,Madagascar,2020-02-16,0.0,0.0,5
18837,,Madagascar,2020-02-17,0.0,0.0,7
18838,,Madagascar,2020-02-18,0.0,0.0,9
18839,,Madagascar,2020-02-19,0.0,0.0,5
18840,,Madagascar,2020-02-20,0.0,0.0,0
18841,,Madagascar,2020-02-21,0.0,0.0,3
18842,,Madagascar,2020-02-22,0.0,0.0,9
18843,,Madagascar,2020-02-23,0.0,0.0,7
18844,,Madagascar,2020-02-24,0.0,0.0,9
18845,,Madagascar,2020-02-25,0.0,0.0,8
18846,,Madagascar,2020-02-26,0.0,0.0,4
18847,,Madagascar,2020-02-27,0.0,0.0,10
18848,,Madagascar,2020-02-28,0.0,0.0,4
18849,,Madagascar,2020-02-29,0.0,0.0,10
18850,,Madagascar,2020-03-01,0.0,0.0,10
18851,,Madagascar,2020-03-02,0.0,0.0,8
18852,,Madagascar,2020-03-03,0.0,0.0,7
18853,,Madagascar,2020-03-04,0.0,0.0,6
18854,,Madagascar,2020-03-05,0.0,0.0,9
18855,,Madagascar,2020-03-06,0.0,0.0,5
18856,,Madagascar,2020-03-07,0.0,0.0,10
18857,,Madagascar,2020-03-08,0.0,0.0,6
18858,,Madagascar,2020-03-09,0.0,0.0,6
18859,,Madagascar,2020-03-10,0.0,0.0,10
18860,,Madagascar,2020-03-11,0.0,0.0,5
18861,,Madagascar,2020-03-12,0.0,0.0,7
18862,,Madagascar,2020-03-13,0.0,0.0,4
18863,,Madagascar,2020-03-14,0.0,0.0,8
18864,,Madagascar,2020-03-15,0.0,0.0,3
18865,,Madagascar,2020-03-16,0.0,0.0,5
18866,,Madagascar,2020-03-17,0.0,0.0,5
18867,,Madagascar,2020-03-18,0.0,0.0,4
18868,,Madagascar,2020-03-19,0.0,0.0,7
18869,,Madagascar,2020-03-20,3.0,0.0,1
18870,,Madagascar,2020-03-21,3.0,0.0,1
18871,,Madagascar,2020-03-22,3.0,0.0,0
18872,,Madagascar,2020-03-23,12.0,0.0,1
18873,,Madagascar,2020-03-24,17.0,0.0,0
18874,,Madagascar,2020-03-25,19.0,0.0,0
18875,,Madagascar,2020-03-26,23.0,0.0,1
18876,,Madagascar,2020-03-27,26.0,0.0,0
18877,,Madagascar,2020-03-28,26.0,0.0,0
18878,,Madagascar,2020-03-29,39.0,0.0,0
18879,,Madagascar,2020-03-30,43.0,0.0,0
18880,,Madagascar,2020-03-31,57.0,0.0,0
18881,,Madagascar,2020-04-01,57.0,0.0,0
18882,,Madagascar,2020-04-02,59.0,0.0,1
18883,,Madagascar,2020-04-03,70.0,0.0,0
18884,,Madagascar,2020-04-04,70.0,0.0,0
18885,,Madagascar,2020-04-05,72.0,0.0,1
18886,,Madagascar,2020-04-06,82.0,0.0,0
18887,,Madagascar,2020-04-07,88.0,0.0,0
18888,,Madagascar,2020-04-08,93.0,0.0,0
18889,,Madagascar,2020-04-09,93.0,0.0,1
18890,,Madagascar,2020-04-10,93.0,0.0,0
18891,,Madagascar,2020-04-11,102.0,0.0,0
18892,,Madagascar,2020-04-12,106.0,0.0,0
18893,,Madagascar,2020-04-13,106.0,0.0,0
18925,,Malawi,2020-01-22,0.0,0.0,6
18926,,Malawi,2020-01-23,0.0,0.0,5
18927,,Malawi,2020-01-24,0.0,0.0,7
18928,,Malawi,2020-01-25,0.0,0.0,5
18929,,Malawi,2020-01-26,0.0,0.0,5
18930,,Malawi,2020-01-27,0.0,0.0,3
18931,,Malawi,2020-01-28,0.0,0.0,4
18932,,Malawi,2020-01-29,0.0,0.0,5
18933,,Malawi,2020-01-30,0.0,0.0,5
18934,,Malawi,2020-01-31,0.0,0.0,0
18935,,Malawi,2020-02-01,0.0,0.0,4
18936,,Malawi,2020-02-02,0.0,0.0,4
18937,,Malawi,2020-02-03,0.0,0.0,3
18938,,Malawi,2020-02-04,0.0,0.0,3
18939,,Malawi,2020-02-05,0.0,0.0,4
18940,,Malawi,2020-02-06,0.0,0.0,3
18941,,Malawi,2020-02-07,0.0,0.0,5
18942,,Malawi,2020-02-08,0.0,0.0,4
18943,,Malawi,2020-02-09,0.0,0.0,4
18944,,Malawi,2020-02-10,0.0,0.0,3
18945,,Malawi,2020-02-11,0.0,0.0,3
18946,,Malawi,2020-02-12,0.0,0.0,4
18947,,Malawi,2020-02-13,0.0,0.0,3
18948,,Malawi,2020-02-14,0.0,0.0,5
18949,,Malawi,2020-02-15,0.0,0.0,4
18950,,Malawi,2020-02-16,0.0,0.0,4
18951,,Malawi,2020-02-17,0.0,0.0,3
18952,,Malawi,2020-02-18,0.0,0.0,2
18953,,Malawi,2020-02-19,0.0,0.0,4
18954,,Malawi,2020-02-20,0.0,0.0,0
18955,,Malawi,2020-02-21,0.0,0.0,5
18956,,Malawi,2020-02-22,0.0,0.0,4
18957,,Malawi,2020-02-23,0.0,0.0,5
18958,,Malawi,2020-02-24,0.0,0.0,3
18959,,Malawi,2020-02-25,0.0,0.0,4
18960,,Malawi,2020-02-26,0.0,0.0,4
18961,,Malawi,2020-02-27,0.0,0.0,2
18962,,Malawi,2020-02-28,0.0,0.0,5
18963,,Malawi,2020-02-29,0.0,0.0,4
18964,,Malawi,2020-03-01,0.0,0.0,4
18965,,Malawi,2020-03-02,0.0,0.0,3
18966,,Malawi,2020-03-03,0.0,0.0,4
18967,,Malawi,2020-03-04,0.0,0.0,4
18968,,Malawi,2020-03-05,0.0,0.0,4
18969,,Malawi,2020-03-06,0.0,0.0,6
18970,,Malawi,2020-03-07,0.0,0.0,3
18971,,Malawi,2020-03-08,0.0,0.0,5
18972,,Malawi,2020-03-09,0.0,0.0,4
18973,,Malawi,2020-03-10,0.0,0.0,5
18974,,Malawi,2020-03-11,0.0,0.0,5
18975,,Malawi,2020-03-12,0.0,0.0,6
18976,,Malawi,2020-03-13,0.0,0.0,6
18977,,Malawi,2020-03-14,0.0,0.0,4
18978,,Malawi,2020-03-15,0.0,0.0,5
18979,,Malawi,2020-03-16,0.0,0.0,4
18980,,Malawi,2020-03-17,0.0,0.0,5
18981,,Malawi,2020-03-18,0.0,0.0,5
18982,,Malawi,2020-03-19,0.0,0.0,5
18983,,Malawi,2020-03-20,0.0,0.0,4
18984,,Malawi,2020-03-21,0.0,0.0,3
18985,,Malawi,2020-03-22,0.0,0.0,4
18986,,Malawi,2020-03-23,0.0,0.0,3
18987,,Malawi,2020-03-24,0.0,0.0,1
18988,,Malawi,2020-03-25,0.0,0.0,2
18989,,Malawi,2020-03-26,0.0,0.0,3
18990,,Malawi,2020-03-27,0.0,0.0,0
18991,,Malawi,2020-03-28,0.0,0.0,2
18992,,Malawi,2020-03-29,0.0,0.0,1
18993,,Malawi,2020-03-30,0.0,0.0,0
18994,,Malawi,2020-03-31,0.0,0.0,0
18995,,Malawi,2020-04-01,0.0,0.0,0
18996,,Malawi,2020-04-02,3.0,0.0,0
18997,,Malawi,2020-04-03,3.0,0.0,0
18998,,Malawi,2020-04-04,4.0,0.0,1
18999,,Malawi,2020-04-05,4.0,0.0,0
19000,,Malawi,2020-04-06,5.0,0.0,0
19001,,Malawi,2020-04-07,8.0,1.0,0
19002,,Malawi,2020-04-08,8.0,1.0,0
19003,,Malawi,2020-04-09,8.0,1.0,0
19004,,Malawi,2020-04-10,9.0,1.0,0
19005,,Malawi,2020-04-11,12.0,2.0,0
19006,,Malawi,2020-04-12,13.0,2.0,0
19007,,Malawi,2020-04-13,16.0,2.0,0
19039,,Malaysia,2020-01-22,0.0,0.0,469
19040,,Malaysia,2020-01-23,0.0,0.0,473
19041,,Malaysia,2020-01-24,0.0,0.0,495
19042,,Malaysia,2020-01-25,3.0,0.0,472
19043,,Malaysia,2020-01-26,4.0,0.0,476
19044,,Malaysia,2020-01-27,4.0,0.0,475
19045,,Malaysia,2020-01-28,4.0,0.0,468
19046,,Malaysia,2020-01-29,7.0,0.0,467
19047,,Malaysia,2020-01-30,8.0,0.0,468
19048,,Malaysia,2020-01-31,8.0,0.0,0
19049,,Malaysia,2020-02-01,8.0,0.0,457
19050,,Malaysia,2020-02-02,8.0,0.0,476
19051,,Malaysia,2020-02-03,8.0,0.0,443
19052,,Malaysia,2020-02-04,10.0,0.0,443
19053,,Malaysia,2020-02-05,12.0,0.0,443
19054,,Malaysia,2020-02-06,12.0,0.0,437
19055,,Malaysia,2020-02-07,12.0,0.0,456
19056,,Malaysia,2020-02-08,16.0,0.0,421
19057,,Malaysia,2020-02-09,16.0,0.0,436
19058,,Malaysia,2020-02-10,18.0,0.0,415
19059,,Malaysia,2020-02-11,18.0,0.0,407
19060,,Malaysia,2020-02-12,18.0,0.0,413
19061,,Malaysia,2020-02-13,19.0,0.0,408
19062,,Malaysia,2020-02-14,19.0,0.0,428
19063,,Malaysia,2020-02-15,22.0,0.0,411
19064,,Malaysia,2020-02-16,22.0,0.0,420
19065,,Malaysia,2020-02-17,22.0,0.0,394
19066,,Malaysia,2020-02-18,22.0,0.0,379
19067,,Malaysia,2020-02-19,22.0,0.0,391
19068,,Malaysia,2020-02-20,22.0,0.0,0
19069,,Malaysia,2020-02-21,22.0,0.0,411
19070,,Malaysia,2020-02-22,22.0,0.0,384
19071,,Malaysia,2020-02-23,22.0,0.0,408
19072,,Malaysia,2020-02-24,22.0,0.0,372
19073,,Malaysia,2020-02-25,22.0,0.0,357
19074,,Malaysia,2020-02-26,22.0,0.0,366
19075,,Malaysia,2020-02-27,23.0,0.0,368
19076,,Malaysia,2020-02-28,23.0,0.0,393
19077,,Malaysia,2020-02-29,25.0,0.0,368
19078,,Malaysia,2020-03-01,29.0,0.0,393
19079,,Malaysia,2020-03-02,29.0,0.0,353
19080,,Malaysia,2020-03-03,36.0,0.0,336
19081,,Malaysia,2020-03-04,50.0,0.0,329
19082,,Malaysia,2020-03-05,50.0,0.0,324
19083,,Malaysia,2020-03-06,83.0,0.0,361
19084,,Malaysia,2020-03-07,93.0,0.0,333
19085,,Malaysia,2020-03-08,99.0,0.0,347
19086,,Malaysia,2020-03-09,117.0,0.0,310
19087,,Malaysia,2020-03-10,129.0,0.0,292
19088,,Malaysia,2020-03-11,149.0,0.0,294
19089,,Malaysia,2020-03-12,149.0,0.0,295
19090,,Malaysia,2020-03-13,197.0,0.0,332
19091,,Malaysia,2020-03-14,238.0,0.0,301
19092,,Malaysia,2020-03-15,428.0,0.0,319
19093,,Malaysia,2020-03-16,566.0,0.0,281
19094,,Malaysia,2020-03-17,673.0,2.0,243
19095,,Malaysia,2020-03-18,790.0,2.0,212
19096,,Malaysia,2020-03-19,900.0,2.0,106
19097,,Malaysia,2020-03-20,1030.0,3.0,80
19098,,Malaysia,2020-03-21,1183.0,4.0,56
19099,,Malaysia,2020-03-22,1306.0,10.0,56
19100,,Malaysia,2020-03-23,1518.0,14.0,37
19101,,Malaysia,2020-03-24,1624.0,16.0,26
19102,,Malaysia,2020-03-25,1796.0,20.0,30
19103,,Malaysia,2020-03-26,2031.0,23.0,24
19104,,Malaysia,2020-03-27,2161.0,26.0,30
19105,,Malaysia,2020-03-28,2320.0,27.0,31
19106,,Malaysia,2020-03-29,2470.0,35.0,26
19107,,Malaysia,2020-03-30,2626.0,37.0,11
19108,,Malaysia,2020-03-31,2766.0,43.0,19
19109,,Malaysia,2020-04-01,2908.0,45.0,16
19110,,Malaysia,2020-04-02,3116.0,50.0,20
19111,,Malaysia,2020-04-03,3333.0,53.0,26
19112,,Malaysia,2020-04-04,3483.0,57.0,24
19113,,Malaysia,2020-04-05,3662.0,61.0,24
19114,,Malaysia,2020-04-06,3793.0,62.0,13
19115,,Malaysia,2020-04-07,3963.0,63.0,23
19116,,Malaysia,2020-04-08,4119.0,65.0,22
19117,,Malaysia,2020-04-09,4228.0,67.0,22
19118,,Malaysia,2020-04-10,4346.0,70.0,23
19119,,Malaysia,2020-04-11,4530.0,73.0,0
19120,,Malaysia,2020-04-12,4683.0,76.0,0
19121,,Malaysia,2020-04-13,4817.0,77.0,8
19153,,Maldives,2020-01-22,0.0,0.0,40
19154,,Maldives,2020-01-23,0.0,0.0,42
19155,,Maldives,2020-01-24,0.0,0.0,34
19156,,Maldives,2020-01-25,0.0,0.0,37
19157,,Maldives,2020-01-26,0.0,0.0,48
19158,,Maldives,2020-01-27,0.0,0.0,37
19159,,Maldives,2020-01-28,0.0,0.0,36
19160,,Maldives,2020-01-29,0.0,0.0,41
19161,,Maldives,2020-01-30,0.0,0.0,42
19162,,Maldives,2020-01-31,0.0,0.0,0
19163,,Maldives,2020-02-01,0.0,0.0,33
19164,,Maldives,2020-02-02,0.0,0.0,43
19165,,Maldives,2020-02-03,0.0,0.0,32
19166,,Maldives,2020-02-04,0.0,0.0,33
19167,,Maldives,2020-02-05,0.0,0.0,33
19168,,Maldives,2020-02-06,0.0,0.0,38
19169,,Maldives,2020-02-07,0.0,0.0,31
19170,,Maldives,2020-02-08,0.0,0.0,34
19171,,Maldives,2020-02-09,0.0,0.0,42
19172,,Maldives,2020-02-10,0.0,0.0,30
19173,,Maldives,2020-02-11,0.0,0.0,33
19174,,Maldives,2020-02-12,0.0,0.0,33
19175,,Maldives,2020-02-13,0.0,0.0,37
19176,,Maldives,2020-02-14,0.0,0.0,30
19177,,Maldives,2020-02-15,0.0,0.0,34
19178,,Maldives,2020-02-16,0.0,0.0,39
19179,,Maldives,2020-02-17,0.0,0.0,30
19180,,Maldives,2020-02-18,0.0,0.0,32
19181,,Maldives,2020-02-19,0.0,0.0,31
19182,,Maldives,2020-02-20,0.0,0.0,0
19183,,Maldives,2020-02-21,0.0,0.0,28
19184,,Maldives,2020-02-22,0.0,0.0,34
19185,,Maldives,2020-02-23,0.0,0.0,40
19186,,Maldives,2020-02-24,0.0,0.0,30
19187,,Maldives,2020-02-25,0.0,0.0,31
19188,,Maldives,2020-02-26,0.0,0.0,31
19189,,Maldives,2020-02-27,0.0,0.0,37
19190,,Maldives,2020-02-28,0.0,0.0,28
19191,,Maldives,2020-02-29,0.0,0.0,31
19192,,Maldives,2020-03-01,0.0,0.0,39
19193,,Maldives,2020-03-02,0.0,0.0,29
19194,,Maldives,2020-03-03,0.0,0.0,30
19195,,Maldives,2020-03-04,0.0,0.0,29
19196,,Maldives,2020-03-05,0.0,0.0,33
19197,,Maldives,2020-03-06,0.0,0.0,28
19198,,Maldives,2020-03-07,0.0,0.0,30
19199,,Maldives,2020-03-08,4.0,0.0,36
19200,,Maldives,2020-03-09,4.0,0.0,30
19201,,Maldives,2020-03-10,6.0,0.0,28
19202,,Maldives,2020-03-11,8.0,0.0,26
19203,,Maldives,2020-03-12,8.0,0.0,31
19204,,Maldives,2020-03-13,9.0,0.0,27
19205,,Maldives,2020-03-14,10.0,0.0,29
19206,,Maldives,2020-03-15,13.0,0.0,36
19207,,Maldives,2020-03-16,13.0,0.0,28
19208,,Maldives,2020-03-17,13.0,0.0,23
19209,,Maldives,2020-03-18,13.0,0.0,20
19210,,Maldives,2020-03-19,13.0,0.0,20
19211,,Maldives,2020-03-20,13.0,0.0,18
19212,,Maldives,2020-03-21,13.0,0.0,16
19213,,Maldives,2020-03-22,13.0,0.0,13
19214,,Maldives,2020-03-23,13.0,0.0,7
19215,,Maldives,2020-03-24,13.0,0.0,5
19216,,Maldives,2020-03-25,13.0,0.0,4
19217,,Maldives,2020-03-26,13.0,0.0,5
19218,,Maldives,2020-03-27,16.0,0.0,3
19219,,Maldives,2020-03-28,16.0,0.0,3
19220,,Maldives,2020-03-29,17.0,0.0,2
19221,,Maldives,2020-03-30,17.0,0.0,1
19222,,Maldives,2020-03-31,18.0,0.0,2
19223,,Maldives,2020-04-01,19.0,0.0,1
19224,,Maldives,2020-04-02,19.0,0.0,0
19225,,Maldives,2020-04-03,19.0,0.0,0
19226,,Maldives,2020-04-04,19.0,0.0,0
19227,,Maldives,2020-04-05,19.0,0.0,0
19228,,Maldives,2020-04-06,19.0,0.0,0
19229,,Maldives,2020-04-07,19.0,0.0,0
